,story_id,para_index,tagged_sent,quote_in_para
2687,13744,5,"[(u'Cherney__Colburn Cherney', 'COREF'), (u'died', u'VBD'), (u'27', u'CD'), (u'days', u'NNS'), (u'later', u'RB'), (u'on', u'IN'), (u'Aug.', u'NNP'), (u'11', u'CD'), (u'from', u'IN'), (u'head', u'NN'), (u'injuries', u'NNS'), (u'she__Sarah Hawkins', 'COREF'), (u'sustained', u'VBD'), (u'in', u'IN'), (u'the', u'DT'), (u'accident', u'NN'), (u'.', u'.')]",0
2688,13744,6,"[(u'At', u'IN'), (u'an', u'DT'), (u'emotional', u'JJ'), (u'sentencing', u'NN'), (u'hearing', u'NN'), (u'Monday', u'NNP'), (u'morning', u'NN'), (u',', u','), (u'Colburn Cherney__Colburn Cherney', 'COREF'), (u'sat', u'VBD'), (u'at', u'IN'), (u'the', u'DT'), (u'prosecutor', u'NN'), (u""'s"", u'POS'), (u'table', u'NN'), (u'sobbing', u'NN'), (u'as', u'IN'), (u'Hawkins__Sarah Hawkins', 'COREF'), (u'read', u'VBD'), (u'a', u'DT'), (u'statement', u'NN'), (u'that', u'WDT'), (u'described', u'VBD'), (u'the', u'DT'), (u'``', u'``'), (u'27', u'CD'), (u'days', u'NNS'), (u'of', u'IN'), (u'pure', u'JJ'), (u'torture', u'VBP'), (u""''"", u""''""), (u'he__Colburn Cherney', 'COREF'), (u'spent', u'VBD'), (u'in', u'IN'), (u'intensive', u'JJ'), (u'care', u'NN'), (u'with', u'IN'), (u'his__Colburn Cherney', 'COREF'), (u'dying', u'VBG'), (u'wife', u'NN'), (u'.', u'.')]",1
2689,13744,7,"[(u'``', u'``'), (u'We', u'PRP'), (u'had', u'VBD'), (u'20', u'CD'), (u'wonderful', u'JJ'), (u'years', u'NNS'), (u'of', u'IN'), (u'marriage', u'NN'), (u',', u','), (u'but', u'CC'), (u'we', u'PRP'), (u'expected', u'VBD'), (u'to', u'TO'), (u'have', u'VB'), (u'20', u'CD'), (u'more', u'JJR'), (u',', u','), (u""''"", u""''""), (u'it', u'PRP'), (u'said', u'VBD'), (u'.', u'.')]",1
2690,13744,7,"[(u'``', u'``'), (u'My', u'PRP$'), (u'life', u'NN'), (u'is', u'VBZ'), (u'ruined', u'VBN'), (u',', u','), (u'and', u'CC'), (u'I', u'PRP'), (u'will', u'MD'), (u'never', u'RB'), (u'be', u'VB'), (u'the', u'DT'), (u'same', u'JJ'), (u'.', u'.'), (u""''"", u""''"")]",1
2691,13744,8,"[(u'Beth Harvey__Colburn Cherney', 'COREF'), (u',', u','), (u""Cherney 's daughter__Colburn Cherney"", 'COREF'), (u',', u','), (u'also', u'RB'), (u'came', u'VBD'), (u'to', u'TO'), (u'the', u'DT'), (u'hearing', u'NN'), (u'to', u'TO'), (u'show', u'VB'), (u'pictures', u'NNS'), (u'of', u'IN'), (u'her__Colburn Cherney', 'COREF'), (u'mother', u'NN'), (u'to', u'TO'), (u'Ang__Randolph Ang', 'COREF'), (u'.', u'.')]",0
2692,13744,9,"[(u'``', u'``'), (u'Think', u'VB'), (u'about', u'IN'), (u'the', u'DT'), (u'pain', u'NN'), (u'you', u'PRP'), (u""'ve"", u'VBP'), (u'caused', u'VBN'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Harvey__Colburn Cherney', 'COREF'), (u',', u','), (u'breaking', u'VBG'), (u'down', u'RP'), (u'in', u'IN'), (u'sobs', u'NNS'), (u'.', u'.')]",1
2693,13744,9,"[(u'``', u'``'), (u'Spread', u'VB'), (u'the', u'DT'), (u'word', u'NN'), (u'to', u'TO'), (u'other', u'JJ'), (u'bikers', u'NNS'), (u'to', u'TO'), (u'think', u'VB'), (u'of', u'IN'), (u'others', u'NNS'), (u'and', u'CC'), (u'their', u'PRP$'), (u'surroundings', u'NNS'), (u',', u','), (u'not', u'RB'), (u'just', u'RB'), (u'themselves', u'PRP'), (u'.', u'.'), (u""''"", u""''"")]",1
2694,13744,10,"[(u'Ang__Randolph Ang', 'COREF'), (u',', u','), (u'who', u'WP'), (u'was', u'VBD'), (u'wearing', u'VBG'), (u'a', u'DT'), (u'sweater', u'NN'), (u'over', u'IN'), (u'a', u'DT'), (u'collared', u'JJ'), (u'shirt', u'NN'), (u',', u','), (u'offered', u'VBD'), (u'an', u'DT'), (u'apology', u'NN'), (u'before', u'IN'), (u'slumping', u'VBG'), (u'down', u'RP'), (u'in', u'IN'), (u'his__Randolph Ang', 'COREF'), (u'chair', u'NN'), (u'.', u'.')]",0
2695,13744,11,"[(u'``', u'``'), (u'I__Randolph Ang', 'COREF'), (u'have', u'VBP'), (u'no', u'DT'), (u'words', u'NNS'), (u'to', u'TO'), (u'express', u'VB'), (u'how', u'WRB'), (u'sorry', u'JJ'), (u'I__Randolph Ang', 'COREF'), (u'really', u'RB'), (u'am', u'VBP'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Ang__Randolph Ang', 'COREF'), (u',', u','), (u'a recent college graduate__Randolph Ang', 'COREF'), (u'.', u'.')]",1
2696,13744,11,"[(u'``', u'``'), (u'I__Randolph Ang', 'COREF'), (u'will', u'MD'), (u'forever', u'RB'), (u'be', u'VB'), (u'in', u'IN'), (u'debt', u'NN'), (u'to', u'TO'), (u'Mr. Cherney__Colburn Cherney', 'COREF'), (u'.', u'.'), (u""''"", u""''"")]",1
2697,13744,12,"[(u""Ang 's parents__Randolph Ang"", 'COREF'), (u'listened', u'VBD'), (u'as', u'IN'), (u'their__Randolph Ang', 'COREF'), (u'son', u'NN'), (u'spoke', u'VBD'), (u'to', u'TO'), (u'the', u'DT'), (u'courtroom', u'NN'), (u'.', u'.')]",0
2698,13744,13,"[(u'His lawyer__Tony Brass', 'COREF'), (u',', u','), (u'Tony Brass__Tony Brass', 'COREF'), (u',', u','), (u'said', u'VBD'), (u'that', u'IN'), (u""Ang 's__Randolph Ang"", 'COREF'), (u'would', u'MD'), (u'use', u'VB'), (u'his__Randolph Ang', 'COREF'), (u'500', u'CD'), (u'hours', u'NNS'), (u'of', u'IN'), (u'community', u'NN'), (u'service', u'NN'), (u'to', u'TO'), (u'talk', u'VB'), (u'to', u'TO'), (u'bicyclists', u'NNS'), (u'about', u'IN'), (u'safety', u'NN'), (u'on', u'IN'), (u'the', u'DT'), (u'roads', u'NNS'), (u'.', u'.')]",0
2699,13744,13,"[(u'Brass', u'NN'), (u'said', u'VBD'), (u'a', u'DT'), (u'new', u'JJ'), (u'biker', u'NN'), (u'education', u'NN'), (u'program', u'NN'), (u'would', u'MD'), (u'result', u'VB'), (u'from', u'IN'), (u'the', u'DT'), (u'case', u'NN'), (u'.', u'.')]",0
2700,13744,14,"[(u'%', u'NN'), (u'related', u'JJ'), (u'%', u'NN'), (u'The', u'DT'), (u'case', u'NN'), (u'stirred', u'VBD'), (u'strong', u'JJ'), (u'emotions', u'NNS'), (u'in', u'IN'), (u'San', u'NNP'), (u'Francisco', u'NNP'), (u',', u','), (u'especially', u'RB'), (u'among', u'IN'), (u'pedestrians', u'NNS'), (u'who', u'WP'), (u'must', u'MD'), (u'often', u'RB'), (u'dodge', u'VB'), (u'stop-sign', u'JJ'), (u'-', u':'), (u'and', u'CC'), (u'stop-light-running', u'JJ'), (u'cyclists', u'NNS'), (u'.', u'.')]",0
2701,13744,15,"[(u'In', u'IN'), (u'fact', u'NN'), (u',', u','), (u'running', u'VBG'), (u'red', u'JJ'), (u'lights', u'NNS'), (u'is', u'VBZ'), (u'one', u'CD'), (u'of', u'IN'), (u'the', u'DT'), (u'leading', u'VBG'), (u'causes', u'NNS'), (u'of', u'IN'), (u'collisions', u'NNS'), (u'in', u'IN'), (u'which', u'WDT'), (u'bikers', u'NNS'), (u'are', u'VBP'), (u'found', u'VBN'), (u'to', u'TO'), (u'be', u'VB'), (u'at', u'IN'), (u'fault', u'NN'), (u',', u','), (u'according', u'VBG'), (u'to', u'TO'), (u'The', u'DT'), (u'Bay', u'NNP'), (u'Citizen', u'NNP'), (u""'s"", u'POS'), (u'Bike', u'NNP'), (u'Accident', u'NNP'), (u'Tracker', u'NNP'), (u',', u','), (u'which', u'WDT'), (u'tracks', u'VBZ'), (u'bike', u'NN'), (u'crashes', u'NNS'), (u'that', u'WDT'), (u'have', u'VBP'), (u'been', u'VBN'), (u'reported', u'VBN'), (u'to', u'TO'), (u'the', u'DT'), (u'police', u'NN'), (u'.', u'.')]",0
2702,13744,16,"[(u'Some', u'DT'), (u'advocates', u'NNS'), (u'for', u'IN'), (u'seniors', u'NNS'), (u'and', u'CC'), (u'pedestrians', u'NNS'), (u'were', u'VBD'), (u'critical', u'JJ'), (u'of', u'IN'), (u'what', u'WP'), (u'they', u'PRP'), (u'considered', u'VBD'), (u'a', u'DT'), (u'light', u'JJ'), (u'sentence', u'NN'), (u'for', u'IN'), (u'Ang__Randolph Ang', 'COREF'), (u'.', u'.')]",0
2703,13744,17,"[(u'``', u'``'), (u'The', u'DT'), (u'DA', u'NNP'), (u'has', u'VBZ'), (u'given', u'VBN'), (u'bicyclists', u'NNS'), (u'a', u'DT'), (u'green', u'JJ'), (u'light', u'NN'), (u'to', u'TO'), (u'run', u'VB'), (u'red', u'JJ'), (u'lights', u'NNS'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Bob Planthold of SF Walks and Rolls__Bob Planthold', 'COREF'), (u'.', u'.')]",1
2704,13744,18,"[(u'Planthold__Bob Planthold', 'COREF'), (u'said', u'VBD'), (u'he__Bob Planthold', 'COREF'), (u'believed', u'VBD'), (u'that', u'IN'), (u'Ang__Randolph Ang', 'COREF'), (u'received', u'VBD'), (u'a', u'DT'), (u'light', u'JJ'), (u'sentence', u'NN'), (u'because', u'IN'), (u'District', u'NNP'), (u'Attorney', u'NNP'), (u'George', u'NNP'), (u'Gasc\xf3n', u'NNP'), (u'was', u'VBD'), (u'``', u'``'), (u'pandering', u'VBG'), (u'to', u'TO'), (u'the', u'DT'), (u'bike', u'NN'), (u'vote', u'NN'), (u'.', u'.'), (u""''"", u""''"")]",1
2705,13744,19,"[(u'But', u'CC'), (u'the', u'DT'), (u'overall', u'JJ'), (u'number', u'NN'), (u'of', u'IN'), (u'pedestrian-cyclist', u'JJ'), (u'collisions', u'NNS'), (u'is', u'VBZ'), (u'low', u'JJ'), (u'.', u'.')]",0
2706,13744,19,"[(u'Out', u'IN'), (u'of', u'IN'), (u'the', u'DT'), (u'2,268', u'CD'), (u'crashes', u'NNS'), (u'that', u'WDT'), (u'San', u'NNP'), (u'Francisco', u'NNP'), (u'cyclists', u'NNS'), (u'were', u'VBD'), (u'involved', u'VBN'), (u'in', u'IN'), (u'between', u'IN'), (u'2005', u'CD'), (u'and', u'CC'), (u'2010', u'CD'), (u',', u','), (u'just', u'RB'), (u'168', u'CD'), (u'--', u':'), (u'or', u'CC'), (u'7.4', u'CD'), (u'percent', u'NN'), (u'--', u':'), (u'were', u'VBD'), (u'with', u'IN'), (u'pedestrians', u'NNS'), (u',', u','), (u'according', u'VBG'), (u'to', u'TO'), (u'the', u'DT'), (u'Bike', u'NNP'), (u'Accident', u'NNP'), (u'Tracker', u'NNP'), (u'.', u'.')]",0
2707,13744,20,"[(u'In', u'IN'), (u'2010', u'CD'), (u',', u','), (u'811', u'CD'), (u'pedestrians', u'NNS'), (u'were', u'VBD'), (u'hit', u'VBN'), (u'by', u'IN'), (u'cars', u'NNS'), (u',', u','), (u'while', u'IN'), (u'18', u'CD'), (u'were', u'VBD'), (u'hit', u'VBN'), (u'by', u'IN'), (u'bikes', u'NNS'), (u',', u','), (u'according', u'VBG'), (u'to', u'TO'), (u'the', u'DT'), (u'San', u'NNP'), (u'Francisco', u'NNP'), (u'Police', u'NNP'), (u'.', u'.')]",0
2708,13744,21,"[(u'``', u'``'), (u'Its', u'PRP$'), (u'important', u'JJ'), (u'to', u'TO'), (u'make', u'VB'), (u'it', u'PRP'), (u'clear', u'JJ'), (u'that', u'IN'), (u'it', u'PRP'), (u""'s"", u'VBZ'), (u'not', u'RB'), (u'OK', u'JJ'), (u'to', u'TO'), (u'hit', u'VB'), (u'a', u'DT'), (u'pedestrian', u'NN'), (u',', u','), (u'whether', u'IN'), (u'you__Bob Planthold', 'COREF'), (u""'re"", u'VBP'), (u'in', u'IN'), (u'a', u'DT'), (u'car', u'NN'), (u'or', u'CC'), (u'on', u'IN'), (u'a', u'DT'), (u'bike', u'NN'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Elizabeth', u'NNP'), (u'Stampe', u'NNP'), (u'of', u'IN'), (u'WalkSF', u'NNP'), (u'.', u'.')]",1
2709,13744,21,"[(u'``', u'``'), (u'I', u'PRP'), (u'only', u'RB'), (u'wish', u'VBP'), (u'we', u'PRP'), (u'had', u'VBD'), (u'serious', u'JJ'), (u'prosecution', u'NN'), (u'of', u'IN'), (u'drivers', u'NNS'), (u'who', u'WP'), (u'hit', u'VBD'), (u'pedestrians', u'NNS'), (u'with', u'IN'), (u'cars', u'NNS'), (u',', u','), (u'which', u'WDT'), (u'happens', u'VBZ'), (u'roughly', u'RB'), (u'three', u'CD'), (u'times', u'NNS'), (u'a', u'DT'), (u'day', u'NN'), (u'in', u'IN'), (u'San', u'NNP'), (u'Francisco', u'NNP'), (u'.', u'.'), (u""''"", u""''"")]",1
2710,13745,0,"[(u'Under', u'IN'), (u'the', u'DT'), (u'terms', u'NNS'), (u'of', u'IN'), (u'the', u'DT'), (u'deal', u'NN'), (u',', u','), (u'the', u'DT'), (u'sheriff', u'NN'), (u'will', u'MD'), (u'not', u'RB'), (u'spend', u'VB'), (u'any', u'DT'), (u'time', u'NN'), (u'in', u'IN'), (u'jail', u'NN'), (u'.', u'.')]",0
2711,13745,1,"[(u'San Francisco Mayor Ed Lee__Ed Lee', 'COREF'), (u'called', u'VBD'), (u'the', u'DT'), (u'plea', u'NN'), (u'``', u'``'), (u'serious', u'JJ'), (u'and', u'CC'), (u'troubling', u'JJ'), (u'for', u'IN'), (u'our', u'PRP$'), (u'City', u'NNP'), (u',', u','), (u""''"", u""''""), (u'owing', u'VBG'), (u'to', u'TO'), (u'``', u'``'), (u'the', u'DT'), (u'Sheriff', u'NNP'), (u""'s"", u'POS'), (u'role', u'NN'), (u'in', u'IN'), (u'overseeing', u'VBG'), (u'and', u'CC'), (u'incarcerating', u'VBG'), (u'criminals', u'NNS'), (u'in', u'IN'), (u'our', u'PRP$'), (u'county', u'NN'), (u'jails', u'NNS'), (u'.', u'.'), (u""''"", u""''"")]",1
2712,13745,2,"[(u'``', u'``'), (u'The', u'DT'), (u'Sheriff', u'NNP'), (u',', u','), (u'one', u'CD'), (u'of', u'IN'), (u'our', u'PRP$'), (u'top', u'JJ'), (u'law', u'NN'), (u'enforcement', u'NN'), (u'officials', u'NNS'), (u',', u','), (u'has', u'VBZ'), (u'now', u'RB'), (u'pleaded', u'VBN'), (u'guilty', u'JJ'), (u'to', u'TO'), (u'an', u'DT'), (u'unexpected', u'JJ'), (u'and', u'CC'), (u'very', u'RB'), (u'serious', u'JJ'), (u'charge', u'NN'), (u'that', u'WDT'), (u'has', u'VBZ'), (u'introduced', u'VBN'), (u'a', u'DT'), (u'new', u'JJ'), (u'set', u'NN'), (u'of', u'IN'), (u'legal', u'JJ'), (u'issues', u'NNS'), (u'that', u'WDT'), (u'must', u'MD'), (u'be', u'VB'), (u'thoroughly', u'RB'), (u'reviewed', u'VBN'), (u',', u','), (u""''"", u""''""), (u'Lee__Ed Lee', 'COREF'), (u'said', u'VBD'), (u'in', u'IN'), (u'a', u'DT'), (u'statement', u'NN'), (u'.', u'.')]",1
2713,13745,3,"[(u'``', u'``'), (u'I', u'PRP'), (u'am', u'VBP'), (u'working', u'VBG'), (u'with', u'IN'), (u'legal', u'JJ'), (u'counsel', u'NN'), (u'to', u'TO'), (u'review', u'VB'), (u'the', u'DT'), (u'facts', u'NNS'), (u'and', u'CC'), (u'determine', u'VB'), (u'what', u'WP'), (u'options', u'NNS'), (u'are', u'VBP'), (u'available', u'JJ'), (u'to', u'TO'), (u'me', u'PRP'), (u'under', u'IN'), (u'the', u'DT'), (u'City', u'NNP'), (u'charter', u'NN'), (u',', u','), (u""''"", u""''""), (u'he', u'PRP'), (u'said', u'VBD'), (u',', u','), (u'vowing', u'VBG'), (u'to', u'TO'), (u'``', u'``'), (u'make', u'VB'), (u'a', u'DT'), (u'decision', u'NN'), (u'based', u'VBN'), (u'on', u'IN'), (u'all', u'DT'), (u'of', u'IN'), (u'the', u'DT'), (u'facts', u'NNS'), (u'as', u'RB'), (u'quickly', u'RB'), (u'as', u'IN'), (u'possible', u'JJ'), (u'.', u'.'), (u""''"", u""''"")]",1
2714,13745,4,"[(u'Mirkarimi__Mirkarimi', 'COREF'), (u'entered', u'VBD'), (u'his__Mirkarimi', 'COREF'), (u'guilty', u'JJ'), (u'plea', u'NN'), (u'as', u'IN'), (u'prospective', u'JJ'), (u'jurors', u'NNS'), (u'in', u'IN'), (u'his__Mirkarimi', 'COREF'), (u'upcoming', u'VBG'), (u'domestic', u'JJ'), (u'violence', u'NN'), (u'trial', u'NN'), (u'were', u'VBD'), (u'scheduled', u'VBN'), (u'to', u'TO'), (u'answer', u'VB'), (u'questions', u'NNS'), (u'from', u'IN'), (u'prosecutors', u'NNS'), (u'and', u'CC'), (u'his__Mirkarimi', 'COREF'), (u'attorneys', u'NNS'), (u'.', u'.')]",0
2715,13745,5,"[(u'Mirkarimi__Mirkarimi', 'COREF'), (u'was', u'VBD'), (u'facing', u'VBG'), (u'trial', u'NN'), (u'on', u'IN'), (u'three', u'CD'), (u'misdemeanor', u'NN'), (u'charges', u'NNS'), (u'of', u'IN'), (u'domestic', u'JJ'), (u'violence', u'NN'), (u'battery', u'NN'), (u',', u','), (u'child', u'NN'), (u'endangerment', u'NN'), (u',', u','), (u'and', u'CC'), (u'dissuading', u'VBG'), (u'a', u'DT'), (u'witness', u'NN'), (u'stemming', u'VBG'), (u'from', u'IN'), (u'an', u'DT'), (u'incident', u'NN'), (u'in', u'IN'), (u'which', u'WDT'), (u'he__Mirkarimi', 'COREF'), (u'allegedly', u'RB'), (u'bruised', u'VBD'), (u'his wife__Eliana Lopez', 'COREF'), (u',', u','), (u'Eliana Lopez__Eliana Lopez', 'COREF'), (u',', u','), (u'during', u'IN'), (u'an', u'DT'), (u'argument', u'NN'), (u'in', u'IN'), (u'front', u'NN'), (u'of', u'IN'), (u'their', u'PRP$'), (u'child', u'NN'), (u'.', u'.')]",0
2716,13745,5,"[(u'Prosecutors', u'NNS'), (u'added', u'VBD'), (u'the', u'DT'), (u'fourth', u'JJ'), (u'charge', u'NN'), (u'of', u'IN'), (u'false', u'JJ'), (u'imprisonment', u'NN'), (u'Monday', u'NNP'), (u'and', u'CC'), (u'dropped', u'VBD'), (u'the', u'DT'), (u'three', u'CD'), (u'original', u'JJ'), (u'charges', u'NNS'), (u',', u','), (u'in', u'IN'), (u'exchange', u'NN'), (u'for', u'IN'), (u'his__Mirkarimi', 'COREF'), (u'guilty', u'JJ'), (u'plea', u'NN'), (u'.', u'.')]",0
2717,13745,6,"[(u'The', u'DT'), (u'development', u'NN'), (u'came', u'VBD'), (u'after', u'IN'), (u'attorneys', u'NNS'), (u'for', u'IN'), (u'Mirkarimi__Mirkarimi', 'COREF'), (u'and', u'CC'), (u'Lopez__Eliana Lopez', 'COREF'), (u'lost', u'VBD'), (u'several', u'JJ'), (u'bids', u'NNS'), (u'to', u'TO'), (u'exclude', u'VB'), (u'a', u'DT'), (u'key', u'JJ'), (u'piece', u'NN'), (u'of', u'IN'), (u'video', u'NN'), (u'evidence', u'NN'), (u'.', u'.')]",0
2718,13745,6,"[(u'In', u'IN'), (u'the', u'DT'), (u'video', u'NN'), (u',', u','), (u'a', u'DT'), (u'tearful', u'JJ'), (u'Lopez', u'NNP'), (u'reveals', u'VBZ'), (u'a', u'DT'), (u'bruise', u'NN'), (u'on', u'IN'), (u'her', u'PRP$'), (u'right', u'JJ'), (u'arm', u'NN'), (u'that', u'IN'), (u'she', u'PRP'), (u'claimed', u'VBD'), (u'resulted', u'VBD'), (u'from', u'IN'), (u'an', u'DT'), (u'argument', u'NN'), (u'with', u'IN'), (u'Mirkarimi__Mirkarimi', 'COREF'), (u'on', u'IN'), (u'Dec.', u'NNP'), (u'31', u'CD'), (u',', u','), (u'according', u'VBG'), (u'to', u'TO'), (u'court', u'NN'), (u'documents', u'NNS'), (u'.', u'.')]",0
2719,13745,6,"[(u'The', u'DT'), (u'video', u'NN'), (u'was', u'VBD'), (u'recorded', u'VBN'), (u'by', u'IN'), (u""Lopez 's__Eliana Lopez"", 'COREF'), (u'neighbor', u'NN'), (u',', u','), (u'Ivory Madison__Madison', 'COREF'), (u',', u','), (u'on', u'IN'), (u'Jan.', u'NNP'), (u'1', u'CD'), (u'.', u'.')]",0
2720,13745,7,"[(u'Madison__Madison', 'COREF'), (u'reported', u'VBD'), (u'the', u'DT'), (u'incident', u'NN'), (u'to', u'TO'), (u'police', u'NN'), (u'on', u'IN'), (u'Jan.', u'NNP'), (u'4', u'CD'), (u'.', u'.')]",0
2721,13745,7,"[(u'Mirkarimi__Mirkarimi', 'COREF'), (u'was', u'VBD'), (u'arrested', u'VBN'), (u'on', u'IN'), (u'Jan.', u'NNP'), (u'13', u'CD'), (u',', u','), (u'five', u'CD'), (u'days', u'NNS'), (u'after', u'IN'), (u'he__Mirkarimi', 'COREF'), (u'was', u'VBD'), (u'sworn', u'VBN'), (u'in', u'IN'), (u'as', u'IN'), (u'sheriff', u'NN'), (u'.', u'.')]",0
2722,13745,8,"[(u'On', u'IN'), (u'Monday', u'NNP'), (u',', u','), (u'Mirkarimi__Mirkarimi', 'COREF'), (u'apologized', u'VBD'), (u'to', u'TO'), (u'Madison__Madison', 'COREF'), (u',', u','), (u'to', u'TO'), (u'his__Mirkarimi', 'COREF'), (u'other', u'JJ'), (u'neighbors', u'NNS'), (u',', u','), (u'the', u'DT'), (u'sheriff', u'NN'), (u""'s"", u'POS'), (u'department', u'NN'), (u'and', u'CC'), (u'the', u'DT'), (u'people', u'NNS'), (u'of', u'IN'), (u'San', u'NNP'), (u'Francisco', u'NNP'), (u',', u','), (u'for', u'IN'), (u'the', u'DT'), (u'distraction', u'NN'), (u'the', u'DT'), (u'trial', u'NN'), (u'caused', u'VBD'), (u'.', u'.')]",0
2723,13745,9,"[(u'``', u'``'), (u'I__Mirkarimi', 'COREF'), (u'realize', u'VBP'), (u'what', u'WP'), (u'was', u'VBD'), (u'reported', u'VBN'), (u'to', u'TO'), (u'the', u'DT'), (u'police', u'NN'), (u'was', u'VBD'), (u'meant', u'VBN'), (u'to', u'TO'), (u'help', u'VB'), (u'my__Mirkarimi', 'COREF'), (u'family', u'NN'), (u',', u','), (u""''"", u""''""), (u'Mirkarimi__Mirkarimi', 'COREF'), (u'told', u'VBD'), (u'the', u'DT'), (u'court', u'NN'), (u'.', u'.')]",1
2724,13745,10,"[(u'Mirkarimi__Mirkarimi', 'COREF'), (u'will', u'MD'), (u'not', u'RB'), (u'be', u'VB'), (u'allowed', u'VBN'), (u'to', u'TO'), (u'have', u'VB'), (u'contact', u'NN'), (u'with', u'IN'), (u'his wife__Eliana Lopez', 'COREF'), (u'until', u'IN'), (u'a', u'DT'), (u'judge', u'NN'), (u'lifts', u'VBZ'), (u'a', u'DT'), (u'stay-away', u'JJ'), (u'order', u'NN'), (u'.', u'.')]",0
2725,13745,11,"[(u'``', u'``'), (u'I__Mirkarimi', 'COREF'), (u'want', u'VBP'), (u'to', u'TO'), (u'be', u'VB'), (u'back', u'RB'), (u'with', u'IN'), (u'my__Mirkarimi', 'COREF'), (u'family', u'NN'), (u',', u','), (u'and', u'CC'), (u'I__Mirkarimi', 'COREF'), (u'want', u'VBP'), (u'this', u'DT'), (u'to', u'TO'), (u'end', u'VB'), (u',', u','), (u""''"", u""''""), (u'he__Mirkarimi', 'COREF'), (u'told', u'VBD'), (u'the', u'DT'), (u'court', u'NN'), (u'.', u'.')]",1
2726,13745,12,"[(u'When', u'WRB'), (u'the', u'DT'), (u'judge', u'NN'), (u'asked', u'VBD'), (u'him', u'PRP'), (u'if', u'IN'), (u'anyone', u'NN'), (u'threatened', u'VBD'), (u'or', u'CC'), (u'pressured', u'VBD'), (u'him', u'PRP'), (u'to', u'TO'), (u'make', u'VB'), (u'a', u'DT'), (u'plea', u'NN'), (u',', u','), (u'Mirkarimi__Mirkarimi', 'COREF'), (u'paused', u'VBD'), (u'for', u'IN'), (u'a', u'DT'), (u'few', u'JJ'), (u'moments', u'NNS'), (u',', u','), (u'before', u'IN'), (u'shaking', u'VBG'), (u'his', u'PRP$'), (u'head', u'NN'), (u'and', u'CC'), (u'quietly', u'RB'), (u'saying', u'VBG'), (u'``', u'``'), (u'no', u'DT'), (u'.', u'.'), (u""''"", u""''"")]",0
2727,13745,13,"[(u'After', u'IN'), (u'the', u'DT'), (u'court', u'NN'), (u'proceedings', u'NNS'), (u',', u','), (u'Mirkarimi__Mirkarimi', 'COREF'), (u'told', u'VBD'), (u'reporters', u'NNS'), (u',', u','), (u'``', u'``'), (u'For', u'IN'), (u'the', u'DT'), (u'last', u'JJ'), (u'two', u'CD'), (u'months', u'NNS'), (u'this', u'DT'), (u'case', u'NN'), (u'has', u'VBZ'), (u'cause', u'VB'), (u'my__Mirkarimi', 'COREF'), (u'family', u'NN'), (u',', u','), (u'my__Mirkarimi', 'COREF'), (u'department', u'NN'), (u',', u','), (u'the', u'DT'), (u'sheriff', u'NN'), (u""'s"", u'POS'), (u'department', u'NN'), (u'and', u'CC'), (u'the', u'DT'), (u'city', u'NN'), (u'great', u'JJ'), (u'turmoil', u'NN'), (u',', u','), (u'pain', u'NN'), (u'and', u'CC'), (u'disappointment', u'NN'), (u'.', u'.')]",1
2728,13745,13,"[(u'This', u'DT'), (u'plea', u'NN'), (u'allows', u'VBZ'), (u'us', u'PRP'), (u'to', u'TO'), (u'move', u'VB'), (u'forward', u'RB'), (u'.', u'.'), (u""''"", u""''"")]",1
2729,13745,14,"[(u'His__Mirkarimi', 'COREF'), (u'attorney', u'NN'), (u',', u','), (u'Lidia Stiglich__Lidia Stiglich', 'COREF'), (u',', u','), (u'said', u'VBD'), (u'she__Lidia Stiglich', 'COREF'), (u'was', u'VBD'), (u'``', u'``'), (u'very', u'RB'), (u'proud', u'JJ'), (u""''"", u""''""), (u'of', u'IN'), (u'the', u'DT'), (u'sheriff', u'NN'), (u',', u','), (u'because', u'IN'), (u'he', u'PRP'), (u'``', u'``'), (u'wants', u'VBZ'), (u'to', u'TO'), (u'just', u'RB'), (u'step', u'VB'), (u'up', u'RB'), (u'and', u'CC'), (u'move', u'VB'), (u'on', u'IN'), (u'.', u'.'), (u""''"", u""''"")]",1
2730,13745,15,"[(u'``', u'``'), (u'I__Lidia Stiglich', 'COREF'), (u'think', u'VBP'), (u'he', u'PRP'), (u""'s"", u'VBZ'), (u'made', u'VBN'), (u'a', u'DT'), (u'very', u'RB'), (u'difficult', u'JJ'), (u'and', u'CC'), (u'measured', u'VBN'), (u'decision', u'NN'), (u'in', u'IN'), (u'trying', u'VBG'), (u'to', u'TO'), (u'do', u'VB'), (u'the', u'DT'), (u'right', u'JJ'), (u'thing', u'NN'), (u',', u','), (u""''"", u""''""), (u'Stiglich__Lidia Stiglich', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
